"loc_rowid","kepid","tce_plnt_num","tce_period","tce_time0bk","tce_impact","tce_duration","tce_depth","tce_model_snr","av_training_set"
11552,"08745924",2,3.18772,132.605,0.4474,10.53,25.58,7.688,"AFP"
11553,"08746295",1,6.85572,136.018,0.5472,2.3,205.1,17.61,"AFP"
11554,"08758366",1,2.38896,133.65,0.4034,3.613,53.8,7.545,"NTP"
11555,"08758366",2,0.662483,131.656,0.9158,2.026,23.74,6.031,"NTP"
11556,"08758366",3,1.32511,132.594,0.5,3.351,61.36,11.56,"UNK"
11557,"08759145",1,0.663882,131.6,0.9123,1.966,7.146,3.015,"AFP"
11558,"08782805",1,2.6175,132.869,0.7147,2.832,41.4,7.486,"AFP"
11559,"08782805",2,2.61786,132.156,0.4482,3.512,38.52,7.476,"AFP"
11560,"08782805",3,0.654383,132.131,0.6824,1.99,32.65,7.749,"UNK"
11561,"08782821",1,0.950926,131.999,0.1004,3.557,86.78,10.01,"AFP"
11562,"08822216",1,6.99692,133.933,0.4987,2.772,1327,105,"PC"
11563,"08822216",2,151.865,143.311,0.5514,8.785,794.4,17.74,"PC"
11564,"08822366",1,30.864,132.016,0.908,8.799,256.9,46.6,"PC"
11565,"08822421",1,1.64531,132.13,0.9,1.813,1185,52.26,"PC"
11566,"08841813",1,0.519764,131.755,0.3027,1.364,195.6,15.22,"UNK"
11567,"08841813",2,0.700743,132.06,0.711,1.26,262.5,11.11,"UNK"
11568,"08841813",3,0.560591,132.06,0.8963,0.7495,394.8,11.41,"UNK"
11569,"08841894",1,2.397,132.263,0.4061,3.512,44.83,10.4,"AFP"
11570,"08495415",1,2.23716,133.687,0.00007292,1.503,547.3,23.19,"AFP"
11571,"08495415",2,11.0851,133.334,0.1451,1.643,903.6,17.02,"PC"
11572,"08495616",1,1.38947,131.944,0.1159,5.903,29.17,10.49,"UNK"
11573,"08516686",2,0.623285,132,0.09222,2.017,7.798,11.81,"AFP"
11574,"08517303",1,24.0734,141.133,0.9104,17.53,1223,27.41,"UNK"
11575,"08517361",1,3.59312,132.408,0.9551,7.337,11.9,8.003,"UNK"
11576,"08517378",1,0.86917,132.253,0.0172,3.52,19.76,9.635,"NTP"
11577,"08544992",2,13.2973,140.941,0.9674,3.56,231.5,12.85,"PC"
11578,"08544996",1,4.08228,132.897,0.379,3.281,17990,1592,"PC"
11579,"08546542",1,7.40987,138.181,0.0002588,1.094,192.7,13.36,"PC"
11580,"08560285",1,85.3409,215.53,0.7899,10.61,51250,876.5,"AFP"
11581,"08560285",2,85.3413,182.608,0.9117,9.309,2447,57.05,"AFP"
11582,"08560475",1,7.41506,133.309,0.4986,1.559,841.8,32.52,"AFP"
11583,"08573774",1,0.641603,131.702,0.7,1.91,135.1,20.91,"NTP"
11584,"08573774",2,0.692183,132.071,0.7124,1.372,115.2,10.15,"AFP"
11585,"08573774",3,0.692184,131.873,0.5197,1.439,107.2,9.231,"AFP"
11586,"08573774",4,0.692187,131.677,0.1,1.5,110.2,-1,"AFP"
11587,"08589731",1,4.46974,133.011,1,5.424,3580,420.3,"AFP"
11588,"08589754",1,4.46973,133.009,0.1,4.5,344200,-1,"AFP"
11589,"08590149",1,19.2397,138.748,0.2727,2.532,264.6,7.357,"PC"
11590,"08590527",1,0.739771,131.965,0.4174,1.327,14060,1661,"UNK"
11591,"08590553",1,0.501231,131.594,0.4808,1.649,12.98,10.28,"UNK"
11592,"08621353",2,11.3444,132.538,0.9055,3.458,80630,165.3,"AFP"
11593,"08622268",1,4.66808,132.225,0.7351,13.16,29.53,12.83,"NTP"
11594,"08622268",2,9.33663,137.832,0.891,17.85,39.7,10.75,"AFP"
11595,"08622268",3,9.33627,140.429,0.1998,12.44,27.46,8.977,"AFP"
11596,"08644545",1,295.958,138.928,0.5058,4.373,415.8,12.31,"PC"
11597,"08644911",1,120.942,246.223,0.2415,9.182,974.4,11.11,"PC"
11598,"08644943",1,662.431,146.257,0.7001,10.53,515,6.021,"UNK"
11599,"08645191",1,0.689165,131.698,0.9193,0.5609,0.02641,0.001534,"AFP"
11600,"08653675",2,1.7572,131.791,0.3,5.713,39.09,12.2,"AFP"
11601,"08654122",1,3.90631,135.38,0.9246,7.622,64.84,5.685,"AFP"
11602,"08654122",2,3.90637,132.777,0.9813,7.884,269.8,13.6,"AFP"
11603,"08654122",3,3.90694,133.939,0.3,14.78,142.6,13.38,"AFP"
11604,"08693545",1,0.981154,132.147,0.02862,2.334,7.833,9.104,"AFP"
11605,"08693545",2,0.980884,132.031,0.2181,2.133,6.784,7.899,"AFP"
11606,"08693545",3,0.980933,131.735,0.9,2.366,5.808,8.962,"AFP"
11607,"08694197",1,1.99723,133.414,0.8989,6.461,9.801,6.133,"NTP"
11608,"08712155",1,1.88684,132.573,0.7024,5.817,43,9.221,"UNK"
11609,"08712760",1,0.60058,131.712,0.9,1.443,80.47,17.87,"UNK"
11610,"08712760",2,0.563401,131.795,0.904,1.301,65.81,11.73,"UNK"
11611,"08713594",1,1.24571,131.824,0.9018,3.827,35.84,11.37,"UNK"
11612,"08713594",2,2.49141,133.728,0.1,9,213.3,-1,"AFP"
11613,"08746310",1,6.85562,136.022,0.9028,3.025,71550,3155,"AFP"
11614,"08746310",2,6.85563,132.595,0.9929,2.921,9226,468.1,"AFP"
11615,"08747222",1,1.66748,133.179,0.3082,1.449,384.2,44.3,"AFP"
11616,"08747222",2,0.83373,131.518,0.702,1.418,99.55,11.82,"UNK"
11617,"08759145",2,0.663746,132.134,0.9,1.992,8.534,3.316,"AFP"
11618,"08760040",1,18.2207,141.374,0.1799,5.216,196.2,16.38,"PC"
11619,"08760040",2,7.35114,133.63,0.8979,3.21,95.4,10.32,"PC"
11620,"08760135",1,184.644,151.989,0.1,12,430200,-1,"AFP"
11621,"08760135",2,184.644,214.877,0.1,12,444700,-1,"AFP"
11622,"08782821",2,0.950879,131.799,0.8894,3.55,256.6,14.28,"AFP"
11623,"08783270",1,0.630228,131.911,0.9,1.834,148.3,19.48,"AFP"
11624,"08783270",2,0.630228,132.122,0.7015,1.985,138.4,16.71,"AFP"
11625,"08783270",3,0.630237,131.697,0.1,2,321.5,-1,"AFP"
11626,"08784288",1,1.82755,132.266,0.1,2.5,287800,-1,"UNK"
11627,"08822585",1,1.62752,131.947,1,1.929,46.5,14.52,"NTP"
11628,"08822585",2,3.25519,132.949,0.8998,8.394,43.26,13.78,"AFP"
11629,"08822585",3,3.25507,134.404,0.0002971,8.141,35.15,13.05,"AFP"
11630,"08823397",1,1.5065,132.995,0.1,2.5,459600,-1,"AFP"
11631,"08480263",2,5.25323,135.251,0.4966,15.08,26.31,11.12,"AFP"
11632,"08480263",3,5.2539,133.45,0.7007,15.03,20.65,10.41,"AFP"
11633,"08480285",1,29.6663,159.704,0.6003,8.474,659.4,79.03,"PC"
11634,"08480285",2,16.2255,144.026,0.4965,6.351,114,16.69,"PC"
11635,"08495616",2,3.4108,134.043,0.8538,13.25,44.82,10.38,"UNK"
11636,"08496367",1,3.51934,132.212,0.9462,6.228,70.92,9.978,"AFP"
11637,"08496367",2,1.17309,132.679,0.2863,3.237,38.4,10.81,"NTP"
11638,"08496367",3,3.5191,133.301,0.9843,5.785,100.4,10.47,"AFP"
11639,"08517433",1,0.652959,131.522,0.8902,0.6324,46.52,12.45,"UNK"
11640,"08517859",1,0.523588,131.792,0.1,2,205.1,-1,"AFP"
11641,"08517859",2,0.523586,131.535,0.3,1.646,173.1,11.8,"AFP"
11642,"08518426",1,2.17203,133.189,0.6891,5.791,38.04,7.936,"AFP"
11643,"08546937",1,0.74239,131.864,0.4826,2.001,13.49,5.487,"AFP"
11644,"08546937",2,0.742372,131.527,0.06969,2.541,14.07,6.419,"AFP"
11645,"08547140",1,11.4193,137.668,0.2905,3.948,908.4,46.59,"PC"
11646,"08547366",1,0.60882,131.751,0.9,1.917,11.63,9.496,"NTP"
11647,"08560804",1,31.9735,133.861,0.07806,9.835,108.6,18.9,"AFP"
11648,"08560804",2,31.9704,150.683,0.6946,7.625,69.16,11.35,"AFP"
11649,"08560840",1,31.9736,133.863,0.972,12.49,1351,51.7,"AFP"
11650,"08560840",2,31.9735,150.594,0.9603,12.33,529.5,23.93,"AFP"
11651,"08574270",1,15.1202,139.697,0.9907,3.504,24880,986.8,"AFP"
11652,"08574270",2,15.1202,134.324,0.9923,4.335,8506,415.7,"AFP"
11653,"08574652",1,2.19903,132.424,0.1194,4.147,27.02,9.436,"UNK"
11654,"08590553",2,0.781689,132.004,0.002761,2.724,10.35,5.929,"UNK"
11655,"08590780",1,4.32698,132.185,0.1,3.5,422200,-1,"AFP"
11656,"08590780",2,4.32694,131.967,0.1,15,18740,-1,"AFP"
11657,"08591109",1,2.76894,133.161,0.9385,4.652,26.27,6.66,"AFP"
11658,"08623953",1,0.639994,131.634,0.1,2.895,75,16.19,"AFP"
11659,"08623953",2,0.640039,131.936,0.1,2.107,75.93,16.7,"AFP"
11660,"08624143",1,1.37786,131.974,0.08185,2.108,111.7,7.675,"NTP"
11661,"08624520",1,10.2406,131.669,0.8801,1.084,2932,81.25,"PC"
11662,"08645191",2,0.68918,132.149,0.3,0.9713,137.5,13.13,"AFP"
11663,"08645191",3,0.689195,131.911,0.7,1.03,171.7,17.04,"AFP"
11664,"08645806",1,3.24119,133.954,0.8979,9.581,10.69,9.545,"AFP"
11665,"08645806",2,3.24059,132.505,0.8998,10.37,10.24,10.77,"AFP"
11666,"08654122",4,16.1848,142.489,0.6621,4.275,400.5,7.883,"UNK"
11667,"08654540",1,1.2243,132.544,0.9109,3.525,19.25,8.169,"AFP"
11668,"08654540",2,1.22436,131.883,0.03091,4.783,28.88,10.66,"AFP"
11669,"08694309",1,0.827341,131.93,0.1022,2.07,31.99,20.24,"AFP"
11670,"08694481",1,259.351,388.006,0.2257,4.049,812.8,5.252,"UNK"
11671,"08695156",1,0.968367,132.465,0.9771,1.839,79.29,6.469,"UNK"
11672,"08713594",3,2.49156,132.435,0.5,8.896,49.94,14.24,"AFP"
11673,"08713828",1,2.50985,132.112,0.8699,3.253,24.28,8.917,"NTP"
11674,"08713828",2,1.25452,131.741,0.9,2.636,17.6,9.315,"UNK"
11675,"08747357",1,1.40766,131.972,0.6558,7.744,7.444,4.121,"NTP"
11676,"08747735",1,0.829535,132.153,0.9,1.992,7.868,4.057,"UNK"
11677,"08747865",1,1.21123,132.493,0.8157,4.445,0.000005252,0.00000275,"AFP"
11678,"08760760",1,2.68807,132.683,0.1116,1.32,106.6,7.174,"UNK"
11679,"08760767",1,0.500172,131.955,0.1,1.625,14.67,8.691,"AFP"
11680,"08760767",2,0.500097,131.771,0.8948,1.491,14.36,10.12,"AFP"
11681,"08801316",1,3.93761,135.289,0.1195,4.782,23.75,12.53,"PC"
11682,"08801343",1,2.73987,131.811,0.6879,3.943,19550,4115,"AFP"
11683,"08801343",2,1.36994,131.811,0.7826,3.258,658.5,165.1,"UNK"
11684,"08801343",3,2.74002,133.574,0.9422,3.817,20.03,5.195,"AFP"
11685,"08823397",2,1.5065,132.24,0.1,2.5,96530,-1,"AFP"
11686,"08823426",1,1.50647,133.003,0.03274,2.295,341.3,33.14,"AFP"
11687,"08823833",1,1.50646,133.005,0.4888,2.914,45.46,26.11,"AFP"
11688,"08823868",1,23.8762,155.008,0.0003428,9.723,5327,1035,"AFP"
11689,"08480582",1,18.5013,149.167,0.876,3.172,385.7,12.21,"PC"
11690,"08480642",1,31.5912,162.501,0.9873,2.572,1400,75.6,"PC"
11691,"08481000",1,6.55175,131.83,0.5271,10.7,42.37,11.21,"AFP"
11692,"08496883",1,0.655447,131.905,0.4381,2.625,21.06,3.83,"UNK"
11693,"08499639",1,2.03298,131.987,0.9865,3.402,99.89,15.62,"NTP"
11694,"08499639",2,1.0165,132.249,0.9603,2.437,95.49,17.77,"UNK"
11695,"08518426",2,2.17213,132.239,0.5076,6.375,44.78,10.79,"AFP"
11696,"08519253",1,5.93821,136.528,0.9666,2.407,689.6,49.25,"AFP"
11697,"08519253",2,5.93827,133.554,0.6899,1.799,265.9,20.97,"AFP"
11698,"08520426",1,0.810047,131.871,0.9111,2.333,67.04,11.64,"AFP"
11699,"08547429",1,11.6601,140.632,0.5002,4.44,158.6,17.93,"PC"
11700,"08552202",1,3.88663,134.763,0.5403,3.064,549.1,45.61,"PC"
11701,"08552365",1,439.842,352.222,0.04592,7.946,557.8,8.476,"NTP"
11702,"08552498",1,1.06192,131.729,0.4993,1.377,72.24,24.51,"AFP"
11703,"08560861",1,31.9733,133.868,1,13.23,75580,5222,"UNK"
11704,"08560861",2,15.9866,134.613,0.9255,13.24,34380,2799,"UNK"
11705,"08560867",1,0.643957,132.119,0.5006,1.951,225.8,24.35,"AFP"
11706,"08574840",1,1.47595,131.605,0.7111,2.767,52.25,15.13,"NTP"
11707,"08574840",2,0.737926,132.005,0.17,3.04,27.24,11.98,"NTP"
11708,"08578742",1,0.979372,132.436,0.8653,3.461,34.77,8.957,"AFP"
11709,"08578742",2,0.979414,131.836,0.01499,4.647,33.69,9.758,"AFP"
11710,"08591109",2,8.30607,134.308,0.03257,13.85,51.96,10.92,"UNK"
11711,"08591109",3,2.76954,131.705,0.8131,8.427,37.69,10.91,"AFP"
11712,"08591173",1,12.2885,141.621,0.8561,3.059,347,19.08,"PC"
11713,"08591404",1,2.53613,131.562,0.483,8.378,51.57,8.629,"NTP"
11714,"08624860",1,15.3902,140.861,0.738,3.481,71.11,8.027,"UNK"
11715,"08625408",1,278.991,246.756,0.4571,15.66,247.6,10.65,"UNK"
11716,"08625632",1,359.665,445.864,0.1,9,1409,-1,"NTP"
11717,"08625632",2,576.934,135.42,0.2784,6.586,175.4,2.706,"UNK"
11718,"08645874",1,0.608864,131.909,0.6997,1.866,131.4,14.1,"AFP"
11719,"08645874",2,1.21766,132.703,0.0003875,2.786,270.7,13.09,"AFP"
11720,"08645874",3,1.21768,132.252,0.8998,1.877,176,12.06,"AFP"
11721,"08645874",4,0.608856,131.763,0.1,2,64.2,-1,"AFP"
11722,"08654790",1,2.09163,132.243,0.8926,4.808,41.67,11.39,"AFP"
11723,"08654790",2,2.09156,132.867,0.9019,5.043,33.57,10.41,"AFP"
11724,"08654790",3,4.18349,133.552,0.296,6.572,36.97,8.303,"UNK"
11725,"08655354",1,6.71972,133.038,0.5111,2.213,951.6,43.87,"AFP"
11726,"08695156",2,0.910368,131.674,0.9996,1.328,129.8,5.571,"UNK"
11727,"08695156",3,0.68262,131.97,0.7022,2.044,194.2,10.63,"UNK"
11728,"08695311",1,31.0255,158.574,0.6793,5.357,383,10.83,"PC"
11729,"08695628",1,1.26505,132.07,0.3,4.481,73.71,12.87,"UNK"
11730,"08714856",1,0.802562,131.867,0.3125,2.871,156.5,14.22,"NTP"
11731,"08714886",1,520.759,532.999,0.4596,3.201,422.9,3.06,"UNK"
11732,"08715392",1,1.25402,132.482,0.9,4.252,13.44,12.77,"AFP"
11733,"08715392",2,1.2538,131.551,0.9,4.206,9.177,6.24,"AFP"
11734,"08747865",2,1.20695,132.452,0.9554,1.975,10.18,3.284,"AFP"
11735,"08747865",3,1.20934,132.514,0.02741,4.458,23.45,8.157,"AFP"
11736,"08747904",1,0.530964,131.739,0.8904,1.656,77.89,9.478,"AFP"
11737,"08748251",1,0.996897,132.214,0.4577,2.705,21.35,6.458,"AFP"
11738,"08765560",1,47.1097,144.132,0.1141,4.407,572.9,33.69,"PC"
11739,"08766222",1,5.29727,135.576,0.00592,3.366,680.5,22.97,"AFP"
11740,"08766285",1,5.29759,135.565,0.2821,13.37,156.2,17.71,"AFP"
11741,"08766405",1,0.539198,132.012,0.5228,1.463,12.09,12.77,"UNK"
11742,"08802165",1,17.4212,131.983,0.7027,5.033,933.4,92.24,"PC"
11743,"08802693",1,26.4104,149.395,0.3534,3.028,1039,29.39,"PC"
11744,"08803757",1,3.59447,132.368,0.1972,2.582,82.37,9.31,"PC"
11745,"08823868",2,23.8761,143.07,0.5045,9.396,1631,451.8,"AFP"
11746,"08823868",3,2.76656,133.522,0.9134,4.954,6.816,4.833,"UNK"
11747,"08823893",1,1.50642,133.04,0.5321,2.697,35.28,11.09,"AFP"
11748,"08823893",2,3.69803,135.13,0.5013,10.03,36.1,9.085,"NTP"
11749,"08481000",2,6.55107,134.845,0.004737,11.06,36.45,10.37,"AFP"
11750,"08481006",1,2.5336,132.544,0.29,6.075,10.97,14.21,"AFP"
11751,"08481006",2,2.53359,133.016,0.2754,3.072,10.87,12.83,"AFP"
11752,"08481129",1,16.3013,133.792,0.8968,4.178,273.9,18.77,"PC"
11753,"08499639",3,1.55849,131.985,0.9955,2.371,101.9,10.8,"UNK"
11754,"08499900",1,1.00955,131.621,0.9137,2.662,16.02,9.265,"NTP"
11755,"08500899",1,0.960386,132.171,0.9004,1.989,41.67,9.674,"AFP"
11756,"08500899",2,0.960376,131.539,0.2412,3.373,37.72,9.516,"AFP"
11757,"08520426",2,0.810038,132.279,0.1563,3.879,51.7,12,"AFP"
11758,"08520433",1,0.791431,131.627,0.9,2.661,3.443,1.219,"AFP"
11759,"08520433",2,0.791403,132.028,0.4998,3.004,52.47,11.5,"AFP"
11760,"08520436",1,2.3484,132.412,0.3002,7.468,85.71,9.213,"AFP"
11761,"08552498",2,1.06194,132.381,0.3,1.443,35.64,12.48,"AFP"
11762,"08552500",1,0.530959,131.738,0.4735,1.397,46.67,9.994,"AFP"
11763,"08552540",1,0.530963,131.722,0.293,2.023,25050,628.1,"UNK"
11764,"08560867",2,0.64396,131.793,0.3,1.533,153.6,17.61,"AFP"
11765,"08560867",3,0.532383,131.763,0.1,2,425,-1,"NTP"
11766,"08560921",1,438.713,154.927,0.001599,11.46,111.5,2.391,"NTP"
11767,"08560940",1,31.9731,133.84,0.658,8.763,168.8,12.21,"AFP"
11768,"08560996",1,0.510371,132.006,0.483,1.607,10.82,14.98,"AFP"
11769,"08578780",1,13.5906,133.07,0.6971,3.875,648.7,26.91,"PC"
11770,"08579615",1,0.721839,131.636,0.3,2.558,48.85,15.96,"UNK"
11771,"08579615",2,0.749593,131.52,0.1,2.053,56.87,13.12,"AFP"
11772,"08591498",1,0.743469,131.768,0.7009,1.092,173.7,12.47,"UNK"
11773,"08591693",1,29.4556,154.174,0.7076,3.525,546.8,26.18,"PC"
11774,"08604575",1,393.509,428.735,0.1061,11.88,3880,5.862,"UNK"
11775,"08604993",1,6.57042,134.019,0.9139,4.434,60530,2309,"AFP"
11776,"08625732",1,31.9721,133.865,0.5874,12.13,112.1,8.694,"AFP"
11777,"08625813",1,45.3967,136.948,0.5924,3.857,977.6,13.15,"AFP"
